"","meanR","varR","cvR","fractalR","meanC","varC","cvC","fractalC"
"1",-2.32893214571277,0.85131429371146,0.201751437650478,2.58315793817832,-4.43267352303347,1.54350781778564,0.42284534313472,2.44595221896805
"2",-0.326353793101169,0.50011866186862,0.107543387002475,2.63841074054386,-4.01124316919389,1.01658158867109,0.300114547983862,2.61835500351401
"3",-1.26938195664238,0.491132786730235,0.124414893579653,2.71355814694886,-0.957252311593876,2.83213088517583,0.262396019388546,2.44647152730337
"4",-2.22175519129652,1.35458793839185,0.248665094105465,2.45921252161319,2.30343865167796,1.40916885053312,0.122705491232879,2.5415233014917
"5",-4.60642035907221,0.520860657122257,0.31435995541878,2.75324213322873,1.36397930440689,0.645141803935127,0.0919548956348513,2.83255539892989
"6",0.400704796309228,1.8801528994683,0.187758622141028,2.37607340421222,-4.52507527779735,0.557851091467784,0.262460409220119,2.75288843568308
"7",-0.931976713862326,0.541577830354264,0.123264657554673,2.69545395747425,-3.365167842842,1.28256694312549,0.282726952521346,2.60106558187224
"8",-1.25494271134443,0.548638683628015,0.131160865229023,2.67684647774059,0.93164924127035,1.13031008299345,0.128053581673759,2.63355225820131
"9",-0.982054179462259,0.827978975375232,0.153700736317436,2.56815541953568,2.4639051041516,2.05924003675013,0.145912142433616,2.44425795753504
"10",-4.4911414592923,1.19713839064826,0.453796587779399,2.52345499980555,2.20960646410898,0.966423503310332,0.102612218516818,2.62340090959051
"11",1.36767852607663,0.813835821071312,0.109085829400607,2.62084576577909,-3.00375437075336,1.61417395074788,0.290928211893776,2.48766720883257
"12",0.992137341336446,2.34258352483618,0.19387905080936,2.32134184367902,-1.19320870103237,2.93626355950645,0.277381322288533,2.36145473221385
"13",0.438194139904176,0.577960637405557,0.103568741838685,2.66177421300601,2.14585185989747,1.35427275317224,0.122283582652864,2.54457535880594
"14",-0.235032821459867,0.53641176242255,0.109851665198883,2.67068248544107,1.31944863269632,0.749620321135293,0.0996294354936691,2.79470237147845
"15",-1.74565828652537,2.0680463223935,0.278881753597896,2.28633953572093,1.03923397833399,0.673277064783219,0.0975659615483015,2.78765720946094
"16",4.62811914970412,0.769976655905922,0.0761021247198449,2.63947688285869,-0.162019942500516,0.585705655221299,0.106163924446284,2.7342631455768
"17",3.11215446169688,1.04740715201296,0.102196033087859,2.44844450723606,0.512157760739653,0.702123773612315,0.106295958728891,2.6592127648028
"18",1.24184695286727,0.53887669872484,0.0901370803964507,2.66375268492834,1.21459223169565,1.43823561640968,0.139686380692353,2.45238058082772
"19",1.20263625819463,0.378269596866696,0.0758849271834256,2.8202817524182,2.95746646421992,1.10415192136615,0.101738728539349,2.63477513950838
"20",-0.102536965605263,1.08651919419422,0.153295771772665,2.43664514106572,1.50630756892061,0.776491973531138,0.0992650157637933,2.71021800256957
"21",4.30465958083065,1.65017548757639,0.114625289999934,2.43319515490459,1.20960550563658,0.892373179570712,0.110094247500981,2.65628065520154
"22",3.3499463694208,1.84402151821266,0.132454721021219,2.3752504474623,-0.98703523860199,0.763173866933679,0.136846525657732,2.65334768292188
"23",1.14527192185124,0.57041375447824,0.09385006254611,2.65905295998419,-0.650640796204669,1.16256915657399,0.16044596399052,2.62632990188791
