"","meanR","varR","cvR","fractalR","meanC","varC","cvC","fractalC"
"38",-4.8777109068334,0.271534511060357,0.257390946790959,2.42462762668573,1.8832899314536,0.527875497023727,0.078511139560351,2.79404098868718
"39",-5.21597984654568,0.193502953848529,0.260870488392234,2.56902897318156,1.60751206299465,0.191708254408225,0.0487668755841542,2.59774896293086
"40",1.28495941727805,0.643928287258489,0.0980131987896477,2.34612014017327,-3.83441037039233,0.356759811972602,0.168898533688982,2.4215902707107
"41",0.142340153416372,1.17195280072016,0.153674326051075,2.2635870769815,-4.84526507137851,0.677378044888639,0.325881279251026,2.52448387587301
"42",-1.16764789712508,0.364500793088674,0.105280609672469,2.44866350589531,-4.77557483995556,0.281237736365147,0.204342669125193,2.59834980027765
"43",-0.782873753141011,0.509382194393936,0.116631809101997,2.35934613805875,-4.17185177514828,0.349885840304261,0.184907185631632,2.78425693439967
"44",-1.07528642380545,0.423743913487542,0.111715089193575,2.38716625499744,-3.14172252034267,0.599003339574674,0.183006842499703,2.66783834079497
"45",-1.69988274991073,0.225782089665734,0.0913369339726535,2.74209908284557,-0.575112123362241,1.32167130218682,0.169171530462459,2.3043270076756
"46",-1.95179671150259,0.204540581588065,0.0913582149268596,2.71849027774487,0.959885681712896,0.349565810897987,0.0709713207917541,2.87268757275227
"47",-0.748777636550314,0.355736751355546,0.0969273610471995,2.55261556520206,2.04521132606514,0.268519689039614,0.0550326408220033,2.75834275666971
"48",-0.743617636477126,0.127350491985403,0.0579453122648712,2.8275851932572,2.93428031008055,0.503760355451686,0.0688747340179318,2.8930855191104
"49",-0.550827452566688,0.647575165726384,0.12669990555397,2.52633267260002,3.83374232240715,1.06481020919185,0.0920961251889311,2.28282767740704
"50",-2.68923329233435,1.08242089568645,0.246949542777394,2.44660023830506,3.14981618323122,0.575510834297372,0.072108242573548,2.65457963607986
"51",-4.80417382361366,0.272975942368998,0.249027672449688,2.86931524662661,3.16897218485382,0.580725904236031,0.0723025663673122,2.69322557860747
"52",-5.66558382230006,0.228145983613083,0.386247120728907,2.53544550777348,1.44557371462165,0.46245917427833,0.0771340111302323,2.42250684368086
"53",1.68745110591994,0.301762408823156,0.0639522969140043,2.51585761485778,-4.55910643525351,0.38689515984552,0.221220911066788,2.86604579574339
"54",1.02431235815586,0.761009418117684,0.110055538205872,2.42377138736487,-4.95058463234528,0.360018632780331,0.247916589092138,2.88398305467078
"55",-0.276754855738952,0.667242404428343,0.123289358543206,2.40631839877509,-4.61101892156792,0.358141231769658,0.216845291858104,2.76634067742273
"56",-0.962273576098391,0.235271298381601,0.0816586340571569,2.73983233752124,-3.3182659408027,0.505491688141598,0.175439997257388,2.65732538288098
"57",-1.49495184466533,0.578255338257797,0.140631334600515,2.46488981625924,-2.54506263566623,1.03318295862758,0.210631580800186,2.33995351284459
"58",-1.29713952175217,0.327119406586447,0.102040241142388,2.63237744533515,0.0467463943445761,1.18833491118323,0.146963069714745,2.45488929856482
"59",-1.21114646005023,0.230246678567921,0.0843145760812231,2.63221547866111,1.34224506777815,0.199514786762775,0.0512645066108445,3.02611429420135
"60",-0.402316776128614,0.198197678195881,0.0684924246820721,2.58066158319904,1.48215489220192,0.290957647562742,0.0609292521760708,2.68991567722882
"61",-0.430304889605976,0.516906773403125,0.111089612042634,2.51417619370044,1.38391992234507,0.363091514909526,0.068827975446125,2.73890142362551
"62",-1.88256947605215,0.288102332695146,0.106930131210845,2.7491576220177,1.40084657267276,0.74484721163546,0.098390162284997,2.46170559559938
"63",-2.82543585838299,0.516148236284422,0.176225903621356,2.65997728311675,1.96035434633391,0.585430614593539,0.0819976853135738,2.78304306204975
"64",-5.05729194430242,0.493881429996555,0.380918830234649,2.52890438856041,3.02588156685878,0.293599029905959,0.0521172982249549,2.90842072580547
"65",-4.46246543428244,0.791906004586146,0.364746453954575,2.42331703993037,1.11760086610832,0.374271709103075,0.0720720368746383,2.78711457082002
"66",0.883977792090646,0.28261035259795,0.0682761033096072,2.81255619288131,-3.9922761111606,0.563655154887449,0.222217204355171,2.65286832746474
"67",1.16005342295898,0.18337752948483,0.0531148130305256,2.9239599631109,-4.06554575170747,0.61698194917081,0.237645307499611,2.7583672291759
"68",0.804458101754554,0.451556194373652,0.0871944433047705,2.54440114702867,-3.81400304538366,0.297210333472572,0.153274855263708,2.56324869427884
"69",-0.322999195577366,0.284517295224898,0.081073705308966,2.54611518621923,-3.00609278769498,0.238454069623471,0.111878246896133,2.75385876523362
"70",-0.377135975599251,0.164304160458208,0.0621209832753837,2.81080323082114,-1.72257103355003,0.763072580632612,0.154656933031803,2.25673975669157
"71",-0.548525374822009,0.150695043631424,0.0610974803139813,3.03171326301428,0.796330809737136,0.387824010515639,0.076251252105839,2.48882732030515
"72",0.222206393344418,0.448916032318476,0.0940443677207504,2.78241908285852,1.28313799023199,0.348745295642719,0.0682400902781424,3.04674508383003
"73",0.339828295496632,0.175641831693835,0.0578698953175504,2.85626664344174,2.08104416527318,0.26074395291565,0.0540243848798062,2.665978839735
"74",0.370163173820982,0.306838911945189,0.0761690603219306,2.72102088840433,1.2955503945763,0.211456663911825,0.053060780948343,2.99375111204095
"75",-0.676759750821053,0.489092314975291,0.112337333681766,2.54027586094525,0.399912120871658,0.23824960342696,0.0628136997159709,2.95179866085142
"76",-2.56253362281338,1.01931599471546,0.232646380117441,2.53204880686655,-0.00784419137244556,0.593884091012338,0.104664090274185,2.50900050946246
"77",-3.87903288591693,0.360301706803913,0.198549343118662,2.39692286993515,1.69648027522037,0.716327419517226,0.0933421880211901,2.51714317462775
"78",-3.17863389840779,0.541360773026532,0.197597867425002,2.32870847857996,1.62069201873967,0.632350862360688,0.088439548638176,2.57285376042308
"79",0.446120780397961,0.421421135942226,0.0883423608025821,2.51886977132121,-3.01545709417822,0.708010687520311,0.193195029585097,2.59258062917535
"80",0.95406359919241,0.238738861520899,0.0621934331474067,2.70734664066308,-3.53787504596474,0.484714324286375,0.181639705108296,2.82943151932313
"81",1.8943091478932,0.6947798802144,0.0947572354174906,2.51997329113746,-3.89656567107093,0.512040314536043,0.205963830226358,2.470331695772
"82",0.513341891364375,1.26416666542827,0.151620608323126,2.32642186503127,-2.20578321142842,0.676189293716794,0.159206595311795,2.65666078295377
"83",-0.0257455138363791,0.474398324848128,0.100162666873773,2.57054748328921,0.158166905984196,1.66800909237083,0.17153900659404,2.34450952809355
"84",0.0690386277759464,0.306240696570988,0.0793817002903402,2.58028843780209,1.54222503336436,0.466650831806346,0.0766425793160453,2.44202143339625
"85",0.183394186754932,0.307336125493461,0.0782401082078762,2.64868397516498,2.95321004055022,0.688892930899194,0.0803945797133155,2.37696334127893
"86",0.0908432335851502,0.419904500686891,0.092663339771274,2.42722257855299,3.2976764762937,0.644075182986561,0.0752255244094865,2.56948163602197
"87",-0.330720735595709,0.365747814619571,0.0920293924040434,2.62699869616825,1.58141071661811,0.682077335167495,0.0922541119852198,2.58807942756219
"88",-0.677201052329364,0.113939242143459,0.0542245731840561,2.87186759578002,1.47646153352565,0.50929661278345,0.0806632541633747,2.90380041135498
"89",-1.50785960348064,0.404203515696889,0.117858325344831,2.50738576901154,0.64968701390317,0.308512793812851,0.0692524238237343,2.72147444652503
"90",-1.74919573724389,1.25288156009106,0.217216599529321,2.13244482378256,1.47660470153725,0.54293993708866,0.0832835465788099,2.54915947883239
"91",-1.43203705995882,0.349840722070874,0.10812683925011,2.54779217844864,1.19330864775887,0.495085933249917,0.0821594095363394,2.58632287534755
"92",2.71776289226142,0.840355950497668,0.0952922192934114,2.36241704358599,-1.28096338454069,0.37138221101197,0.100069967880922,2.7815203490405
"93",2.11988194917574,0.83696043772264,0.101401608176239,2.52756270730993,-1.22818948472587,0.824412090737506,0.147814847606036,2.69666091073424
"94",2.62695650843724,0.376166342790841,0.064362765793983,2.57961041230949,-1.70902865015643,1.40121040390384,0.209073079529594,2.3120483066975
"95",3.5138786845191,0.455215473978178,0.0647744174776967,2.63950177012752,-0.357278387135517,0.718042105932373,0.120819718682593,2.52263447281582
"96",2.38218918327363,0.293430218210377,0.0583442754464778,2.5613663260364,0.906462012900925,0.662839092190526,0.0983595447661079,2.72275021793829
"97",1.90555169002308,0.436852204232297,0.0750414691250191,2.71267451096848,0.628584620770659,0.422738171070629,0.0812789865684422,2.8543286653595
"98",0.991803556112211,0.211282012094815,0.0582281467155862,2.71859713238042,2.54273829102127,0.881406966750157,0.0947019335781533,2.38527724671256
"99",0.741509101770878,0.337033084053991,0.0759505822931248,2.62970214977604,3.03674061746002,0.313116054569607,0.0537655239276268,2.76959466284594
"100",0.212304048671788,0.456451605530896,0.0949623940544062,2.50373532258553,2.06596535708286,0.819058640509028,0.0959033110031657,2.65180276095331
"101",0.573979579243944,0.315519644993987,0.0751332968846282,2.59364713972772,1.37807568756495,0.268529307846634,0.0592301458334019,3.02235780395913
"102",0.394257732509908,0.258578721853657,0.0696920540023322,2.70937567228215,0.761703383880623,0.279476042332932,0.0650050625515086,2.95498152846159
"103",0.365932770017024,0.394135122949701,0.0863771073725549,2.63001580008859,0.477526346513069,0.451330906945558,0.0855991779145286,2.49601322980154
"104",-1.04595234734701,0.173738500082472,0.0711749684241252,2.79732684771288,0.905948935878082,0.221754162400851,0.0568951523176938,2.59807043549152
"105",4.05625373253477,0.118275741462292,0.0313832457552537,2.93368250809949,-0.636326810621628,0.518054127734296,0.106876667447813,2.51449093444691
"106",4.23689782293265,0.356477201186283,0.0536000468858113,2.76377137434003,-0.613565548641402,0.512054983924448,0.105898126592174,2.55073908397541
"107",4.50643109632605,0.824154927945349,0.079573821764111,2.26935681144383,0.037779336901475,0.400647596400394,0.0854368822497334,2.507729561867
"108",3.79308748012904,0.33943468008469,0.0544734551500265,2.53119456027624,1.31834843635528,0.408973621022095,0.0735986126692495,2.63504946226473
"109",2.93145604809359,0.173342344936405,0.0423386041389558,2.85402353133666,0.846315678850144,0.307967464556853,0.0675355074790786,2.81204526262285
"110",1.86840119660445,0.684618356878576,0.0943395992186909,2.29738278051387,0.149308004496786,0.245264741171369,0.0658555759918898,2.8904062855349
"111",1.16751160155777,0.322008342077259,0.0703193085920398,2.67770930262032,2.05418722526713,1.10724473865535,0.111645263008027,2.48580529397475
"112",1.51575923971327,0.388159987887245,0.0740112345119913,2.56945947851472,2.86957148441029,0.603468600725617,0.0758596693132833,2.69837075775773
"113",1.09058446131397,0.393116446033381,0.0784443267697006,2.61987826130629,3.5719886723123,0.382954544839935,0.0565516086646545,2.65846602050062
"114",0.994093295369213,0.176708784464739,0.053235927156022,2.8406656416704,2.4922811133385,0.667740869686329,0.0828496477178564,2.45516070091733
"115",1.13097425813622,0.31943112267788,0.0703558908041671,2.77968464832376,1.67245526956946,0.879029802816853,0.103675523549555,2.59373451340941
"116",0.643661564460622,0.433631625296323,0.0872671150501885,2.74196145571174,1.63797690235081,0.615335111552561,0.0870741494667549,2.44249685423965
"117",-0.840024275129707,0.339446836406378,0.0961072365245037,2.75009277501538,0.429329455714105,0.131162108262988,0.0464302998224535,2.8801760353676
"118",4.81347923003855,0.278932554575105,0.0450797471687564,2.8001609314189,0.370247656039502,0.392898273348446,0.0809728483366763,2.53622972745303
"119",5.18126059896957,0.269858892720964,0.0429908863002264,2.73666548018525,0.112625487112645,0.23842805673788,0.0652495179056779,2.55310311059715
"120",4.92364104934692,0.489550808749267,0.0591651809121437,2.65384709279208,0.00376611625393237,0.278318904191571,0.0715375284941885,2.75588903227136
"121",3.20133025587104,0.535583632896438,0.0724335447002288,2.47256163753803,-0.476301260607717,0.361420130450332,0.0871971838978015,2.69781805297137
"122",2.01920352035854,0.273881506414358,0.0586607088287524,2.60941076062934,0.896277240450211,0.330303289710709,0.0695190148527206,2.65880507636781
"123",1.76583383958118,0.354380295954221,0.0686773130882464,2.5901025258308,0.316090122438256,0.367510386341194,0.0788648036753123,2.73868421605322
"124",0.286092633677844,0.271092117044697,0.0724321911229383,2.54028805097526,0.506991167990375,0.231292990777593,0.0610486247713163,2.88146390066225
"125",1.74051713251525,0.17856110650412,0.0488924998281621,2.64210922884245,1.92407586724199,0.672045526284575,0.0881972413460559,2.3257392389155
"126",0.936405888536246,0.572561359282115,0.0965319778443067,2.33776264974628,3.28806639985135,0.332892453471885,0.0541302833944725,2.56572604228377
"127",1.14213255320441,0.441671507747716,0.0826149638858027,2.68774014897673,3.49326806788721,0.416595726109832,0.0594106472752169,2.48315716267464
"128",0.954856773655933,0.26843537127999,0.0659415267425895,2.79747758497654,2.15912208410211,0.440261889481941,0.0696250409393019,2.6578344954724
"129",0.114373191632616,0.32510853911718,0.0812620978086566,2.74688982187903,1.79065036121303,0.320115906249308,0.0617573470879188,2.68995101343443
"130",-1.24589349211652,0.330028320088067,0.101564352926267,2.50879340372645,1.73076786016798,0.684442491323364,0.090897408712024,2.37724734415528
"131",3.94111626923267,0.633613013664637,0.0734089831093168,2.44437291905383,0.41082539812783,0.703952196603381,0.107820257834935,2.66742809993446
"132",5.55039450245932,0.340584389175379,0.0468653541850559,2.74865579456255,1.06257583847454,0.90421559057052,0.112754455393363,2.33882677978995
"133",5.08522981946607,0.527514177407592,0.0605885204444717,2.67441878689507,0.594990013649968,0.480294150052694,0.0870009345257339,2.65018175929091
"134",2.99401240269072,0.704582445897125,0.0848195809131596,2.34452913485399,-0.450198556164258,0.30608481393723,0.079942190274159,2.89911713003092
"135",1.6278162930343,0.186687752624292,0.0506532305823616,2.73323586719253,0.233946481180833,0.471568080559966,0.090299748590689,2.6694651220083
"136",1.39473653769399,0.17356372187498,0.0502123768621949,2.71645645850038,-0.0303044128912903,0.588809979421096,0.104534885360633,2.82122876247135
"137",0.59344528250333,0.201548649816492,0.0598935274453377,2.71094116687399,0.12167081145735,0.492295021548876,0.0936454605216225,2.47992303312246
"138",1.52716258260682,0.249182076779942,0.059219229261497,2.76545944343193,1.38258855520037,0.858245704964776,0.105834878204295,2.42446365645561
"139",1.71909269982665,0.444713966485513,0.0773512079322116,2.44849509453389,3.36663744588071,1.045187175605,0.0952128880781095,2.33784204225158
"140",0.803883724386235,0.285421734492193,0.0693280199627487,2.5057487021093,3.52812335781008,0.583940843463179,0.0701132642235157,2.57401609402096
"141",0.576934604001149,0.421208696128619,0.0867753320335581,2.39897569170956,1.99646165219454,0.76313788205442,0.0932584319555195,2.58340801705871
"142",-0.252579606181693,0.536222151848427,0.11012206903087,2.42678536836385,2.17369111279298,0.486960658018356,0.073112801935366,2.58603356774151
"143",-1.67235503444528,0.271897471406022,0.0997039341780546,2.52647122328385,1.56255363301961,0.467077644525698,0.0765031350159339,2.78402702217745
"144",2.74290515252829,0.73929368039698,0.0891457679801095,2.43523401372705,1.03690508386627,0.593612061112976,0.0916374631034124,2.45945611478489
"145",4.93416465851214,0.39151781807588,0.0528636051956475,2.43416681480672,2.1173798109334,0.898746799965598,0.0999159991767496,2.52417166115511
"146",5.27392518773306,0.398071207453066,0.0518168066866545,2.45897072108848,0.167662042543375,1.20506228440645,0.145620013815276,2.33959279883248
"147",3.6449599751711,0.871037490499573,0.0884875477452906,2.28440125296679,-0.941331090527598,0.397091631507052,0.0980097271343586,2.69061702283542
"148",2.38619986795726,0.272801983443012,0.0562318054907148,2.86808947917205,-0.757319727904764,0.541918906253389,0.111310474112859,2.64506982774504
"149",1.54481647215083,0.31357249142724,0.0662925499346425,2.62324218868758,-1.18387720588367,0.363599067025421,0.0974620527546333,2.76479138295392
"150",0.225462002675742,0.275750647160216,0.0736732945720502,2.83254663398145,-0.593239718388468,0.496891903994127,0.104005556113967,2.67665845866954
"151",1.12066717504114,0.113547092078919,0.0420007886289465,2.65189680167609,0.338444718841523,0.477039364313627,0.0895909972069802,2.69744717154927
"152",0.712528327498963,0.353008349241753,0.0780255902231979,2.58393358638707,1.668830533224,0.708684256267279,0.0931268555450151,2.48730763191517
"153",-0.73570349948036,0.255976015096037,0.0820464693709036,2.70446286313292,2.63438459135507,0.349719526930359,0.0591063494666377,2.70353050100251
"154",-1.01619028208975,0.193375340315388,0.0747099181744322,2.79093369635211,1.87703341582525,0.640149484986018,0.0865167001684488,2.43385784519015
"155",-1.64714705092625,0.231434511828283,0.0915451830691734,2.54322126175938,0.266129091997392,0.78701029159133,0.11616372571794,2.5120227606436
"156",-2.34969397719677,0.162456472933511,0.0885352641479568,2.78578517403499,-0.193327209791211,1.02059130677925,0.140751620677636,2.49567699697747
"157",2.97678146897751,0.857858902032068,0.0937551169483627,2.33373704404672,1.56533022832187,0.186144644642003,0.0482808605183229,2.89898781919966
"158",4.64525269631383,0.897800265190732,0.0820546136755391,2.38475131533857,1.24468829458613,0.565413688891924,0.0872775309484504,2.6384330583556
"159",5.50104123894064,0.310479326316991,0.0449242185523951,2.67564362820386,-0.418754504845897,0.68291785054027,0.118869550888173,2.560559711722
"160",4.59870908690419,0.615009759270615,0.0681880330321566,2.52172582519038,-1.7210179521907,0.370353468108368,0.107714774602118,2.66250728247396
"161",2.9484371391403,0.38360479387824,0.0628748422775781,2.54954457331311,-1.97386074330844,0.263668821855963,0.0951438157243727,2.77489819651229
"162",2.20494597753481,0.267174839160821,0.0567563729439237,2.60724218283642,-1.61756963542053,0.493329952776528,0.122083160563412,2.58661143175161
"163",1.28404759287267,0.470697792589832,0.0838079587905756,2.44162540358757,-1.68497790220417,0.645220378062512,0.141273121699631,2.50536323883963
"164",0.707199448886366,0.215089900685795,0.0609478813792258,2.67818224589071,0.0906895963761406,0.518884766472043,0.0965403760663682,2.54322337371953
"165",-0.0453811445001812,0.0988523931607582,0.0458532151478955,2.59355868795651,0.576575263921657,0.343526516080322,0.0737488976400627,2.71841177816104
"166",-0.946353961365163,0.507012355482029,0.119554110977094,2.68079514935835,1.28362287506032,0.737461013636174,0.0992271719248493,2.43525082850829
"167",-1.27484561458939,0.168437712821413,0.0729313128928377,2.75877456928,0.864988176005116,0.738207184194775,0.104323732607246,2.39392019361557
"168",-1.78262017459735,0.245293238154152,0.0967401960480248,2.8196170707189,-1.2896618196575,0.885453037498622,0.154737916620709,2.39326360411546
"169",-3.14491926860868,0.531992660193528,0.19412305741978,2.56658218272626,-1.22376554531479,0.927193194428044,0.156645648014657,2.41153061282979
"170",-0.719808088029648,0.491728268693307,0.101898656956043,2.47801227709886,3.41349068581407,0.218134082968661,0.0405323031063166,2.82347416902341
"171",-2.23075352378691,0.470588513241609,0.127728383355011,2.50368333937953,2.38436056692867,0.290178072443345,0.0513336562893943,2.70838254199068
"172",-3.2192216103616,0.291885964331469,0.123284468313278,2.61043664364032,2.31326575448997,0.349027273645075,0.0566828831746641,2.71229763402699
"173",-3.78148403942088,0.260568465998946,0.133628079913422,2.67155010796851,0.622371896167641,0.669921773458732,0.0937369742462149,2.63502306266606
"174",-5.35331284406202,0.301729757405049,0.244331785954282,2.99301161368271,0.647765126658923,0.530207193280112,0.0831496702362068,2.62944713374079
"175",-5.24936763858689,0.224359335202273,0.201378697090319,2.76517033619432,0.383638022217512,0.313743991567887,0.0659516920149976,2.65222114167199
"176",-4.72701933745009,0.581178294534883,0.26521490623734,2.59758766174392,-0.403179753959493,0.52592133000401,0.0941066708462504,2.55595932944923
"177",-3.56276295025262,0.270955868386558,0.128885948702788,2.53634354946564,-0.624480327436066,0.242499717537714,0.0657915247625462,2.78769191040528
"178",-4.50399681387253,0.311620770592537,0.180220369407708,2.58606479639923,-0.00852283979875088,0.131596888505076,0.0447808289228441,2.82354266794643
"179",-5.95084206384881,0.434360497086444,0.399275491369862,2.41224324054817,1.0955430398577,1.67449207877894,0.140579386680004,2.1433249568017
"180",-4.94174673909001,0.420549994784694,0.243820549694249,2.51382136689971,0.795297092282697,0.588431252549115,0.0861449763316326,2.35778743872611
"181",-3.81626475578379,0.560546425597714,0.19779482023168,2.53733098818956,0.183363934941235,0.549268519577804,0.0893705405489186,2.61144446749677
"182",-4.221667454416,0.613988583378169,0.231839376061726,2.49699165337319,0.723671523973724,1.11134732473307,0.119347797475822,2.28108296822118
"183",-0.896101012935837,0.259345013997775,0.0759478446736672,2.74470300875884,4.43561772764465,0.338877883287876,0.0464035508712141,2.74832137022957
"184",-1.67528926094829,0.433096182097849,0.111049437016083,2.64966146519497,3.74330139264894,0.614372694374302,0.0661301552204475,2.82555440642505
"185",-2.59929760984567,0.474105684849425,0.137650512327067,2.52374413752918,3.07052403745853,0.662699019829112,0.0728149071740932,2.42896960353064
"186",-3.12643594265151,0.265694539007292,0.115184421586438,2.65144111302707,2.43542401246482,0.827796902601636,0.0862826769733999,2.33951224222795
"187",-5.51635192987718,0.69904276444838,0.400976199043235,2.48134136565181,1.34480503052363,0.210986099803324,0.0485850970774811,2.82157627053194
"188",-5.35861416770714,0.265379794202053,0.229683674186629,2.54189718768675,1.12892470338256,0.21596064574065,0.0503031617243342,2.77818863165497
"189",-4.07264298611885,0.695400718872737,0.236311929795505,2.45827334667454,0.985056332632469,0.774342029644712,0.0967588927194634,2.58960606491937
"190",-2.75620693891477,0.40023177178306,0.13056816177249,2.7973670478723,-0.270136687623699,0.454358313209275,0.0859855349035764,2.70974678477251
"191",-3.82083885941814,0.210687296006488,0.121409709315387,2.95424815785674,-0.718570067176338,0.540818677259478,0.0995025309279472,2.73142451978164
"192",-4.72484875000575,0.314281600350952,0.194883419097793,2.83363295420321,-0.132462025635775,0.613673176706007,0.0982050319240821,2.68145350458823
"193",-3.65309429049132,0.310040146845974,0.141022727123161,2.86467031449009,0.0827741240620354,0.247147549454274,0.0606848564743324,2.73411735019963
"194",-3.06220392759073,0.295887002626522,0.119832907886214,2.89058952850862,-1.10128437940779,0.910333204264571,0.136144628466446,2.45146459640686
"195",-2.88492816137077,0.296016091708733,0.115354039705536,2.63241608811666,-1.71067200483573,0.397141204168753,0.0984873728384349,2.72008287437718
"196",0.664037150636594,1.43855331988433,0.145108486871542,2.28864087469818,4.66640269725,0.552164622814015,0.0581630213091639,2.6592377200487
"197",-0.457777638189744,0.363910161207286,0.0844449301975863,2.60102047250537,4.41852918303107,0.25548972135387,0.040346726929072,2.64793860285272
"198",-0.5451931529977,0.453423305810637,0.0954279362940664,2.25103985760767,3.30011293381145,0.282183746353824,0.0465585944929999,2.61434686886424
"199",-0.467355575339962,0.741837485728011,0.120729540933187,2.24089455752923,3.05037259915773,0.234851338019463,0.0434252337510142,2.77724639859023
"200",-2.44427475790708,0.946240742816267,0.188619325272697,2.35408725120982,2.05298560254161,0.305644774763627,0.0544018797069649,2.85904174828686
"201",-3.61909753589132,1.50876828376191,0.308438101923448,2.26943749198246,1.48866244225227,0.218822379587587,0.0487375225348742,2.71418381245246
